"""Попа  ЕООД"" гр. Търговище","Туршия ""Зеле Кълцано""","Pickle ""Cabbage Minced""",800 g,22.00,3800200400900,PICKLES,,,
"""Унибел"" АД, гр. София","Фамилия, Мини банички с кайма",Family Mini patties with minced,1 kg.,45.00,3800047704513,PIE,,,
"""Унибел"" АД, гр. София",Бутер Тесто Белла,Bella puff pastry,400 g.,25.00,3800047707163,PIE,,,
"""Унибел"" АД, гр. София",Бутер Тесто Белла,Bella puff pastry,400 g.,25.00,3800047707163,PIE,,,
"""Елко Мес"" ООД, гр. Пловдив","Кайма, Елко (замразена)","Minced Meat, Elko (frozen)",500 g.,29.00,3855503900084,MINCED MEAT,,,
"""Елко Мес"" ООД, гр. Пловдив",Кебапче (замразено),Kebapche (frozen),500 g.,40.00,3855503900084,MINCED MEAT,,,
"""Елко Мес"" ООД, гр. Пловдив",Карначе(замразено),Karnache Sausage(frozen),>600g.,75kr/kg,3855503900084,MINCED MEAT,,,
"""Елко Мес"" ООД, гр. Пловдив",Телешко кюфте (замразено),Kyufte-Beef meatball (frozen),500 g.,40.00,3855503900084,MINCED MEAT,,,
"""Елко Мес"" ООД, гр. Пловдив",Бабекова Наденица(замразено),Babekova Sausage (frozen),>600g.,75kr/kg,3855503900084,MINCED MEAT,,,
"""Бозмов"" ЕООД","Телешки кюфтета(замразено), Бозмов",Kyufte-Beef Meatball(frozen),600g.,40.00,2800592006002,MINCED MEAT,,,
"""Бозмов"" ЕООД","Телешки кебапчета(замразено), Бозмов",Beef Kebapche(frozen),600g.,40.00,2800596006008,MINCED MEAT,,,
"""Бозмов"" ЕООД",Банска Наденица,Bansko Sausage(Frozen),>600g.,75kr/kg,28001137006129,MINCED MEAT,,,
"""Фермата"" АД, гр. София",Народна кайма за принцеси,Мince for sandwiches,250 g.,18.00,3800047702250,MINCED MEAT,,,
" ""Нолев"" Еоод","Тънка Наденица, Нолев","Thin Sausage, Nolev",">,450гр",75kr/kg,2800001304766,Frozen MEAT,,,
" ""Нолев"" Еоод","Свински Ребра, Нолев","Spare Ribs, Nolev",>400гр,75kr/kg,3800026304665,Frozen MEAT,,,
" ""Нолев"" Еоод","Телешка Кайма, Нолев","Beef Mince, Nolev","0,5кг",75kr/kg,3800227890166,Frozen MEAT,,,
" ""Нолев"" Еоод","Свинска Вратна пържола, Нолев","Pork Steak, Nolev",">0,400г",75kr/kg,2800999004366,Frozen MEAT,,,
" ""Нолев"" Еоод","Свински врат, Нолев","Pork Neck, Nolev",>2кг,75kr/kg,2813220012382,Frozen MEAT,,,
" ""Нолев"" Еоод","Кюфте Смес, Нолев","Meatballs mix, Nolev","0,5кг",35.00,3800227890791,Frozen MEAT,,,
" ""Нолев"" Еоод","Кебапче Смес, Нолев","Kebapche mix, Nolev","0,5кг",35.00,3800227890784,Frozen MEAT,,,
" ""Нолев"" Еоод","Кайма Телешка, Нолев","Minced Meat Beef, Nolev",,60kr/kg,,Frozen MEAT,,,
" ""Нолев"" Еоод","Кайма Смес, Нолев","Minced Meat Mix, Nolev",,50kr/kg,,Frozen MEAT,,,
" ""Нолев"" Еоод","Селска Наденица, Нолев","Village Sausage, Nolev",">0,600",75kr/kg,2800003006683,Frozen MEAT,,,
"""Бомакс"" ООД, гр. Хасково",Боза Бомакс,,1 l.,20.00,3800200320031,BOZA,,,
"""Бомакс"" ООД, гр. Хасково",Боза Бомакс,,500 ml.,12.00,3800200320048,BOZA,,,
"""Димитър Маджаров 2"" ЕООД",Българско бяло саламурено сирене от овче мляко,Bulgarian white cheese from sheep's milk,500 g.,50.00,3800106205050,WHITE CHEESE,,,
"""Димитър Маджаров 2"" ЕООД","Сирене Козе Маджаров, от козе мляко","Goat cheese Madjarov, from goat's milk",500 g.,50.00,3800106207078,WHITE CHEESE,,,
"""Димитър Маджаров 2"" ЕООД",Българско бяло саламурено сирене от краве мляко,Bulgarian white cheese from cow's milk,500 g.,45.00,3800106204053,WHITE CHEESE,,,
"""Булдекс"" ООД, гр.Силистра","Buldex, Ралица Овче Сирене","Buldex, Ralitsa Sheep Cheese",400 g.,40.00,3800038823421,WHITE CHEESE,,,
"""Булдекс"" ООД, гр.Силистра","Buldex, Ралица Краве Сирене","Buldex, Ralitsa Cow Cheese",400 g.,40.00,3800038823414,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Българско краве сирене, Елена","Bulgarian cheese, Elena",4 kg.,220.00,3800201452014,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Българско бяло саламурено сирене, Овче","Bulgarian white cheese, Sheep",3.5kg,225.00,,WHITE CHEESE,,,
"""Димитър Маджаров 2"" ЕООД",Българско бяло саламурено сирене от краве мляко,Bulgarian white cheese from cow's milk,200 g.,20.00,3800106204077,WHITE CHEESE,,,
"""Димитър Маджаров 2"" ЕООД",Крем Сирене от краве мляко,Creme white cheese,170g.,19.00,3800106204510,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Българско овче сирене, Елена","Bulgarian sheep's milk cheese, Elena",800 g.,65.00,3800201452489,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Българско краве сирене, Елена","Bulgarian cheese, Elena",800 g.,55.00,3800201452069,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Българско овче сирене, Елена","Bulgarian sheep's milk cheese, Elena",500 g.,42.00,3800201452434,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена",Бяло саламурено краве сирене,White brined cheese,500 g.,35.00,3800201452045,WHITE CHEESE,,,
"ЕТ "" Дениз-Адем Ибрахимов"", с.Езерче","Deniz Саламурено сирене, Лудогорско село от козе мляко","Deniz cheese, Ludogorsko village of goat milk",500 g.,42.00,3800231230095,WHITE CHEESE,,,
"ЕТ "" Дениз-Адем Ибрахимов"", с.Езерче","Deniz Саламурено сирене, Лудогорско село от краве мляко","Deniz cheese, Ludogorsko village from cow's milk",500 g.,35.00,3800231230026,WHITE CHEESE,,,
"ЕТ "" Дениз-Адем Ибрахимов"", с.Езерче","Deniz Саламурено сирене, Лудогорско село от краве мляко","Deniz cheese, Ludogorsko village from cow's milk",1 kg.,75.00,3800231230019,WHITE CHEESE,,,
"ЕТ "" Дениз-Адем Ибрахимов"", с.Езерче","Deniz Саламурено сирене, Лудогорско село от козе мляко","Deniz cheese, Ludogorsko village of goat milk",1 kg.,80.00,3800231230088,WHITE CHEESE,,,
"""Млечни Продукти ООД""","Краве Сирене, Маноле","Cow white cheese, Manole","0,8kg",59.00,3800094401601,WHITE CHEESE,,,
"""Млечни Продукти ООД""","Козе Сирене, Маноле","Goat white cheese, Manole","0,4kg",,380035004003,WHITE CHEESE,,,
"""Млечни Продукти ООД""","Овче Сирене, Маноле","Sheep white cheese, Manole","0,8kg",,3800015008001,WHITE CHEESE,,,
"""Млечни Продукти ООД""","Деликатес, Маноле",,"0,9kg",39.00,3800094401571,WHITE CHEESE,,,
"""Родопея-Белев"" ЕООД","Краве Сирене, Родопея","Cow white cheese, Rodopeya""",0.45kg,32.00,3800205482147,WHITE CHEESE,,,
"""Млечни Продукти ООД""","Краве Сирене, Маноле","Cow white cheese, Manole",0.4kg,32.00,3800094404190,WHITE CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Кашкавал от краве мляко, Елена","Cheese from cow's milk, Elena",kg,80kr/kg,2800001010606,YELLOW CHEESE,,,
"""Стил-ЕА"" ЕООД, Лудогорие","Кашкавал от краве мляко, ""Лудогорие""","Cheese from cow's milk, ""Ludogorie""",kg,75kr/kg,2800001002540,YELLOW CHEESE,,,
"""Стил-ЕА"" ЕООД, Лудогорие","Кашкавал от краве мляко, ""Лудогорие""","Cheese from cow's milk, ""Ludogorie""",kg,75kr/kg,,YELLOW CHEESE,,,
"""Димитър Маджаров 2"" ЕООД","Кашкавал Маджаров, от биволско мляко",Madjarov cheese from buffalo milk,420g,49.00,3800106206002,YELLOW CHEESE,,,
"""Димитър Маджаров 2"" ЕООД","Български кашкавал, от овче мляко",Bulgarian cheese from sheep's milk,420g,49.00,3800106202028,YELLOW CHEESE,,,
"""Димитър Маджаров 2"" ЕООД","Кашкавал Козе, Маджаров, от козе мляко","Goat cheese, Madjarov, from goat's milk",420g,49.00,3800106209049,YELLOW CHEESE,,,
"""Димитър Маджаров 2"" ЕООД","Български кашкавал, от краве мляко",Bulgarian cheese from cow's milk,420g,45.00,3800106201069,YELLOW CHEESE,,,
"""Димитър Маджаров 2"" ЕООД","Кашкавал Пушен, Бонония",Smoked cheese Bono,420g,49.00,3800106201991,YELLOW CHEESE,,,
"""Млечни Продукти ООД""","Кашкавал от краве мляко, Маноле","Cow cheese, Manole",440g,40.00,2800170004406,YELLOW CHEESE,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Краве Кисело Мляко Елена, 3.6%","Cow Yogurt Elena, 3.6%",400g,9.00,3800201454049,Yogurt,,,
"""Би Си Си Хандел"" ООД, гр. Елена","Кисело Мляко Елена, 2%","Cow Yogurt Elena, 2%",400g,8.00,,Yogurt,,,
   ,Активиа с Ананас,Activia Ananas taste,280г,12.00,3800048307843,Yogurt,,,
"""Данон-Сердика"" Ад",Активиа,Activia,280g,10.00,3800048302688,Yogurt,,,
"""Данон-Сердика"" Ад",Активиа с Праскова,Activia Peach taste,280g,12.00,3800048305818,Yogurt,,,
"""Данон-Сердика"" Ад","На Баба 4,5%","""Na Baba"" 4.5%",400g,10.00,3800048302312,Yogurt,,,
"""Булагротрейд"" ЕООД",Юпер 2%,"""Yuper"" 2%",370g,8.00,3800203730073,Yogurt,,,
"""Млечни Продукти ООД""","Краве Кисело Мляко, Маноле","Cow Yogurt, Manole",530g,15.00,3800094401298,Yogurt,,,
"""Млечни Продукти ООД""","Козе Кисело Мляко, Маноле","Goat Yogurt, Manole",530g,20.00,3800094401083,Yogurt,,,
"""Млечни Продукти ООД""","Биволско кисело мляко, Маноле","Buffalo yogurt, Manole",530g,20.00,3800094401274,Yogurt,,,
"""Млечни Продукти ООД""","Овче кисело мляко, Маноле","Sheep yogurt, Manole",530,20.00,3800094401267,Yogurt,,,
"""Млечни Продукти ООД""","Кисело Мляко смес, Краве Мляко 70% + Биволско 30%, Маноле",Yogurt mix from Cow milk 70% and Buffalo 30%,530,20.00,380094401151,Yogurt,,,
"""Млечни Продукти ООД""","Краве Кисело Мляко 9%, Маноле","Cow yogurt, 9%, Manole",530,15.00,3800094401212,Yogurt,,,
,Ралица Айрян,Ralitza Ayran,400g,8.00,3800038823153,Yogurt,,,
"""Милтекс""",Крема Сирене,Creme cheese,125g,12.00,3800214513566,Yogurt,,,
"""Краси"" АД, гр. Пловдив","Майонеза трапезна, Краси","Mayonnaise, Krasi",200 g.,12.00,3800055702020,MAYONNAISE,,,
"""Олинеза"" ООД, гр. Костинброд",Майонеза с чесън,Mayonnaise with garlic,125 g.,8.00,3800012117119,MAYONNAISE,,,
"""Олинеза"" ООД, гр. Костинброд",Майонеза трапезна,mayonnaise,125 g.,8.00,3800012111117,MAYONNAISE,,,
"""Олинеза"" ООД, гр. Костинброд",Майонеза с краставички,Mayonnaise with pickles,125 g.,8.00,3800012119113,MAYONNAISE,,,
"""Eko Mec"" ЕООД, с. Величково","Сланина със сол, вакум","Bacon salt, vacuum",kg,80kr/kg,2800852,SAUSAGES,,,
"""Eko Mec"" ЕООД, с. Величково","Сланина Паприкована, вакум","Bacon with red pepper, vacuum",kg,80kr/kg,2800213,SAUSAGES,,,
"""Eko Mec"" ЕООД, с. Величково","Телешка Саздърма, вакум","Calf sausage, vacuum",kg,80kr/kg,2890211,SAUSAGES,,,
"""Eko Mec"" ЕООД, с. Величково","Овча Саздърма, вакум","Sheep sausage, vacuum",kg,90kr/kg,2800419,SAUSAGES,,,
"""Eko Mec"" ЕООД, с. Величково","Език свински желиран, вакум","Jellied pork tongue, vacuum",kg,80kr/kg,2800285,SAUSAGES,,,
"""Eko Mec"" ЕООД, с. Величково","Шкембе, Телешко, вакум","Tripe, veal, vacuum",kg,80kr/kg,2800283,SAUSAGES,,,
"""Eko Mec"" ЕООД, с. Величково",Филе Елена XTCX,Elena fillet XTCX,kg,220kr/kg,2800216,SAUSAGES,,,
"""Eko Mec"" ЕООД, с. Величково",Сръбска Наденица,Serbian Sausage,kg,90kr/kg,2800815,SAUSAGES,,,
"""Стефанов-Ив. Стефанов-04"" ЕООД, Г. Оряховица",Пастърма Паприкована,jerky Paprikovana,kg,220kr/kg,2850332,SAUSAGES,,,
"""Стефанов-Ив. Стефанов-04"" ЕООД, Г. Оряховица",Пастърма Натурална,Natural jerky,kg,220kr/kg,2850306,SAUSAGES,,,
"""Еко Мес""","Джолан, свински желиран","Knuckle, pork jelly",kg,90kr/kg,2800286,SAUSAGES,,,
"""Еко Мес""","Каварма, свинска","Kavarma, pork",kg,90kr/kg,2800471,SAUSAGES,,,
"""Съксес"" ООД, гр. Пловдив","Старият месар, Натурална пастърма","The old butcher, Natural Jerky",kg,270kr/kg,2801460,SAUSAGES,,,
"""Съксес"" ООД, гр. Пловдив","Старият месар, Говежда кайзер пастърма","The old butcher, beef jerky Kaiser",kg,270kr/kg,2801462,SAUSAGES,,,
"""Съксес"" ООД, гр. Пловдив","Стария Месар, Суджук","The old butcher, Sudzhuk",kg,230kr/kg,2801467,SAUSAGES,,,
"""Съксес"" ООД, гр. Пловдив","Стария Месар, Сурово-сушено филе Елена","Old Butcher, Raw-dried fillet Elena",kg,250kr/kg,2801464,SAUSAGES,,,
"""Съксес"" ООД, гр. Пловдив","Стария Месар, Биволска Луканка","Old Butcher, Cattle sausage",kg,270kr/kg,2801543,SAUSAGES,,,
"""Съксес"" ООД, гр. Пловдив","Стария Месар, Говежда луканка","Old Butcher, Beef sausage",kg,270kr/kg,2801522,SAUSAGES,,,
"""Съксес"" ООД, гр. Пловдив","Стария Месар, Луканка от диво свинско месо",Old butcher sausage of wild pork,kg,290kr/kg,2801508,SAUSAGES,,,
"""Съксес"" ООД, гр. Пловдив","Стария Месар, Луканка от еленско месо",Old butcher sausage from venison,kg,290kr/kg,2801509,SAUSAGES,,,
"""Съксес"" ООД, гр. Пловдив","Старич Месар, Конска Луканка","Old butcher, Horse sausage",kg,270kr/kg,2801523,SAUSAGES,,,
"""Съксес"" ООД, гр. Пловдив","Стария Месар, Луканка за Деца","Old butcher, Sausage for children",kg,240kr/kg,2801542,SAUSAGES,,,
"""Фермата"" АД, гр. Добрич","Добруджански суджук ""Орехите"", Телешки","Dobrudjanski sausage ""Orehite"" Veal",200g,42.00,2699214001484,SAUSAGES,,,
"""Фермата"" АД, гр. Добрич"," Суджук ""Орехите"", Телешки"," Sausage ""Orehite"" Veal",200g,32.00,2633398600170,SAUSAGES,,,
"""Димитър Маджаров 2"" ЕООД","Телешка луканка, вакум","Calf sausage, vacuum",kg,200kr/kg,3800106205234,SAUSAGES,,,
"""Димитър Маджаров 2"" ЕООД","Луканка Панагюрска, вакум","Panagyurska sausage, vacuum",kg,200kr/kg,3800106205203,SAUSAGES,,,
"""Димитър Маджаров 2"" ЕООД","Луканка Маджаров, вакум",Sausage Madjarov vacuum,kg,200kr/kg,2407938,SAUSAGES,,,
"""Димитър Маджаров 2"" ЕООД","Луканка по Странджански, вакум","Sausage in Strandzha, vacuum",kg,200kr/kg,2851225,SAUSAGES,,,
"""Димитър Маджаров 2"" ЕООД",Суджук по Странджански,Sausage in Strandzha,kg,200kr/kg,2829001,SAUSAGES,,,
"""Елко Мес"" ООД, гр. Пловдив",Домашна луканка,homemade sausage,kg,185kr/kg,2840071,SAUSAGES,,,
"""Родопа-Г.Оряховица-96""ЕООД",Горнооряховски суджук,Gornooryahovski sausage,kg,185kr/kg,2800169,SAUSAGES,,,
"""Димитър Маджаров 2"" ЕООД","Маджаров Луканка Стандарт, голяма",Madjarov Lukanka Standard large,kg,175kr/kg,2837696,SAUSAGES,,,
"""Димитър Маджаров 2"" ЕООД","Луканка Маджаров, голяма",Sausage Madjarov large,kg,175kr/kg,2821120,SAUSAGES,,,
"""Фермата"" АД, гр. Добрич","Орехите, Гастро Луканков Салам","""Orehite"", Gastro Salami",kg,175kr/kg,2606187,SAUSAGES,,,
"""Фермата"" АД, гр. Пловдив",Маджарски Телешки Колбас,Magyar Beef Sausage,900 g.,45.00,3800206525553,SAUSAGES,,,
"""Фермата"" АД, гр. Пловдив",Маджарски Колбас Камчия,Magyar Sausage Kamchia,900 g.,45.00,3800047731410,SAUSAGES,,,
"""Eko Mec"" ЕООД, с. Величково",Телешки Суджук,beef Sudjuk,161 g.,32.00,2800210001617,SAUSAGES,,,
"""Фермата"" АД, гр. Добрич",Салам Тип Луканков,Salam Type Lukankov,250 g.,30.00,3800047729004,SAUSAGES,,,
"""Фермата""АД, гр. София","Сачи, Пилешки кренвирши",Sachi Chicken frankfurters,400 g.,25.00,3800206521609,SAUSAGES,,,
"""Фермата""АД, гр. София",Leki кренвирши,Leki sausages,400 g.,25.00,3800106203469,SAUSAGES,,,
"""Димитър Маджаров 2"" ЕООД",Маджаров Луканков Салам,Madjarov Salami,200 g.,22.00,3800106203469,SAUSAGES,,,
"""Фермата""АД, гр. София",Leki Шпек Бургас,Leki larded Burgas,240 g.,30.00,3800206520411,SAUSAGES,,,
"""Фермата""АД, гр. София",Leki Шпек,Leki larded,240 g.,30.00,3800206520213,SAUSAGES,,,
"""Фермата"" АД, гр. Добрич","Орехите, Добруджанска сушеница","""Orehite"", Dobrudjanska Sushenitsa",196 g.,35.00,2699591001961,SAUSAGES,,,
"""Фермата"" АД, гр. Добрич","Орехите, Телешка Сушеница","""Orehite"", beef Sushenitsa",226 g.,42.00,2634162002268,SAUSAGES,,,
"""Фермата"" АД, гр. Добрич","Орехите, Добруджанска Луканка","""Orehite"", Dobrudjanska Lukanka",204 g.,40.00,2698985002041,SAUSAGES,,,
"""Фермата"" АД, гр. Добрич","Орехите, Петрохан","""Orehite"", Dry Sausage Petrohan",,110kr/kg,2607032,SAUSAGES,,,
"""Стефанов-Ив. Стефанов-04"" ЕООД, Г. Оряховица","Бургас, Варено-Пушен Салам",Burgas Cooked Smoked Sausage,300 g.,35.00,3800220180288,SAUSAGES,,,
"""Фермата"" АД, гр. Добрич","Орехите, Врат Тракия","Orehite, Neck Thrace",kg,230kr/kg,2696340000961,SAUSAGES,,,
"""Димитър Маджаров 2"" ЕООД","Сух Колбас, Бургас",Dry sausage Burgas,260 g.,35.00,3800106205241,SAUSAGES,,,
"""Димитър Маджаров 2"" ЕООД",Сух Колбас Маджаров,Dry Sausage Madjarov,260 g.,35.00,3800106203278,SAUSAGES,,,
"""Димитър Маджаров 2"" ЕООД",Колбас Закуска,"Sausage ""Zakuska""",200g,20.00,3800106203568,SAUSAGES,,,
" ""Нолев"" Еоод",Телешки Колбас,Beef Sausage,>150gr,50kr/kg,,SAUSAGES,,,
" ""Нолев"" Еоод","Телешки Суджук, Нолев","Beef Sudzhuk, NOLEV",>150gr,170kr/kg,,SAUSAGES,,,
" ""Нолев"" Еоод",Суджук Нолев,"Sudzhuk, NOLEV",>150gr,170kr/kg,,SAUSAGES,,,
" ""Нолев"" Еоод",Кренвирш Нолев,"Wiener, NOLEV",>150gr,45kr/kg,,SAUSAGES,,,
"""Eko Mec"" ЕООД, с. Величково",Пикантни Луканкови пръчици,Spicy Salami Sticks,>150gr,,,SAUSAGES,,,
,"Македонка, Нолев ","Makedonka, Nolev",>150gr,50kr/kg,,SAUSAGES,,,
" ""Нолев"" Еоод","Пушена Свинка Плешка, Нолев",Smoked Pork Shoulder,>150gr,90kr/kg,,SAUSAGES,,,
" ""Нолев"" Еоод","Пушен Бут, Нолев","Smoked gammon, Nolev",>150gr,90kr/kg,,SAUSAGES,,,
" ""Нолев"" Еоод","Луканка, Нолев","Lukanka, NOLEV",>150gr,170kr/kg,,SAUSAGES,,,
" ""Нолев"" Еоод","Телешка Луканка, Нолев","Beef Lukanka, NOLEV",>150gr,170kr/kg,,SAUSAGES,,,
" ""Нолев"" Еоод","Болярка, Нолев","""Bolyarka"", NOLEV",>150gr,,,SAUSAGES,,,
"""Стефанов-Ив. Стефанов-04"" ЕООД, Г. Оряховица","Традиционен Колбас ""Арбанаси""","Traditional Sausage ""Arbanasi""",>150gr,,,SAUSAGES,,,
" ""Нолев"" Еоод",Трапезна Сушеница ,Dining Sushenitsa,>150gr,140kr/kg,,SAUSAGES,,,
" ""Нолев"" Еоод",Колбас Камчия,Sausage Kamchia,>150gr,50kr/kg,,SAUSAGES,,,
" ""Нолев"" Еоод","Кренвирш Тип Телешки, Нолев","Beef wiener, NOLEV",>150gr,45kr/kg,,SAUSAGES,,,
" ""Нолев"" Еоод","Кренвирш Тип Пилешки, Нолев","Chicken wiener, NOLEV",>150gr,40kr/kg,,SAUSAGES,,,
"""Румина"" ЕООД, Русе","Rumina Nuts, Лешници","Hazelnuts ""Rumina Nuts""",100 g.,18.00,3800208200267,NUTS,,,
"""Румина"" ЕООД, Русе",Печени фъстъци,Roasted peanuts,100 g.,10.00,3800208200069,NUTS,,,
"""Румина"" ЕООД, Русе",Кашу,Cashew,100 g.,18.00,3800208200342,NUTS,,,
"""Румина"" ЕООД, Русе",Тиквени семки,Pumpkin seeds,100 g.,12.00,3800208200199,NUTS,,,
"""Румина"" ЕООД, Русе",Бирени фъстъци,"Peanuts , Beer snack",101 g.,10.00,3800208200106,NUTS,,,
"""Румина"" ЕООД, Русе",Печени бадеми,"Peanuts , Beer snack",102 g.,19.00,,NUTS,,,
"""БИОПЛОД ЕООД""",Дренки,Cornels,1000ml,20.00,3800232181099,Compot,,,
"""БИОПЛОД ЕООД""",Синя слива,Prune,1000ml,20.00,3800232181082,Compot,,,
"""БИОПЛОД ЕООД""",Череша,Cherry,1000ml,20.00,3800232181037,Compot,,,
"""БИОПЛОД ЕООД""",Праскова,Peach,1000ml,20.00,3800232181075,Compot,,,
"""БИОПЛОД ЕООД""",Ягода,Strawberry,1000ml,20.00,3800232181013,Compot,,,
"""БИОПЛОД ЕООД""",Малина,Raspberry,1000ml,20.00,3800232181020,Compot,,,
"""БИОПЛОД ЕООД""",Къпина,Blackberry,1000ml,20.00,3800232181051,Compot,,,
"""БИОПЛОД ЕООД""",Кайсия,Apricot,1000ml,20.00,3800232181044,Compot,,,
BIO BULGARIA LTD./ Harmonica,Сироп от Рози,Rose syrup,750ml,61.00,3800218250276,Organic,,,
BIO BULGARIA LTD./ Harmonica,Сироп от Мурсалски чай,Mountain tea syrup,750ml,54.00,3800232181082,Organic,,,
BIO BULGARIA LTD./ Harmonica,Сироп от Ягоди,Strawberry syrup,750ml,65.00,38002182509000,Organic,,,
BIO BULGARIA LTD./ Harmonica,Специално Кафе,Specialty coffee,200g,70.00,3800218252621,Organic,,,
BIO BULGARIA LTD./ Harmonica,Пълнозърнест тахан,Whole sesame tahini,250h,35.00,3800218251013,Organic,,,
BIO BULGARIA LTD./ Harmonica,Ленено Олио,Flaxseed oil,500ml,51.00,3800218251853,Organic,,,
BIO BULGARIA LTD./ Harmonica,Слънчогледово Олио,Sunflower oil,500ml,39.00,3800218251594,Organic,,,
BIO BULGARIA LTD./ Harmonica,Балсамов оцет,Balsamic vinegar,500ml,26.00,3800218252515,Organic,,,
BIO BULGARIA LTD./ Harmonica,Мармалад от Глог,Hawthorn marmalade,300g,30.00,3800218252430,Organic,,,
BIO BULGARIA LTD./ Harmonica,Манов Мед,Honeydew honey,310g,55.00,3800218251068,Organic,,,
BIO BULGARIA LTD./ Harmonica,Билков Мед,Wildflower honey,310g,45.00,3800218251051,Organic,,,
BIO BULGARIA LTD./ Harmonica,Ябълково пюре,Apple Puree,300g,45.00,3800218252447,Organic,,,
BIO BULGARIA LTD./ Harmonica,Лютивка,Lyutivka,190g,35.00,3800218252843,Organic,,,
BIO BULGARIA LTD./ Harmonica,Пълнозърнести солети,Wholegrain wheat sticks,60g,7.00,3800218251914,Organic,,,
BIO BULGARIA LTD./ Harmonica,Солети,Wheat sticks,60g,7.00,3800218251587,Organic,,,
BIO BULGARIA LTD./ Harmonica,Солети от лимец,Einkorn wheat sticks,50g,9.00,3800218251907,Organic,,,
BIO BULGARIA LTD./ Harmonica,Претцели,Wheat pretzels,60g,8.00,3800218251617,Organic,,,
BIO BULGARIA LTD./ Harmonica,Млечен шоколад,Milk chocolate,80g,27.00,3800218250726,Organic,,,
BIO BULGARIA LTD./ Harmonica,"Вафла ""Хармоника"" класик","Wafer ""Harmonica"" classic",30g,6.00,3800218252669,Organic,,,
BIO BULGARIA LTD./ Harmonica,"Вафла ""Хармоника"" Биотик+","Wafer ""Harmonica"" Biotic+",30g,8.00,3800218252904,Organic,,,
BIO BULGARIA LTD./ Harmonica,"Краве Сирене, Хармоника","Cow white cheese, Harmonica",400g,48.00,3800218250399,Organic,,,
BIO BULGARIA LTD./ Harmonica,"Кашкавал от краве мляко, Хармоника","Cow cheese, Harmonica",400g,50.00,3800218250344,Organic,,,
BIO BULGARIA LTD./ Harmonica,Кефир с цвекло,Kefir with red beet,0.5l,18.00,3800218252928,Organic,,,
BIO BULGARIA LTD./ Harmonica,Кефир с морков,Kefir with carrot,"0,5l",18.00,3800218252881,Organic,,,
BIO BULGARIA LTD./ Harmonica,Кефир Био 1%,Kefir Organic 1%,0.5l,15.00,3800218252775,Organic,,,
BIO BULGARIA LTD./ Harmonica,Кефир,Kefir,0.5l,15.00,3800218252492,Organic,,,
BIO BULGARIA LTD./ Harmonica,Айрян от краве кисело мляко,Cow Milk ayran,0.5l,15.00,3800218250672,Organic,,,
BIO BULGARIA LTD./ Harmonica,"Кисело Краве Мляко, 2%","Cow Milk yogurt, 2%",400g,10.00,3800218250436,Organic,,,
BIO BULGARIA LTD./ Harmonica,"Кисело Краве Мляко, 3,6%","Cow Milk yogurt, 3,6%",400g,12.00,3800218250238,Organic,,,
BIO BULGARIA LTD./ Harmonica,"Кисело Краве Мляко, Пълномаслено","Cow Milk yogurt, whole",400g,12.00,3800218252768,Organic,,,
BIO BULGARIA LTD./ Harmonica,Бял тахан,White tahini,250g,35.00,3800218251020,Organic,,,
BIO BULGARIA LTD./ Harmonica,Слънчогледов Тахан,Sunflower Tahini,250g,27.00,3800218252676,Organic,,,
BIO BULGARIA LTD./ Harmonica,Боза От лимец,Einkorn Boza,0.5l,15.00,3800218252591,Organic,,,
BIO BULGARIA LTD./ Harmonica,Боза от просо,Millet boza,0.5l,15.00,3800218252263,Organic,,,
BIO BULGARIA LTD./ Harmonica,Боза от просо,Millet boza,1l,22.00,3800218252270,Organic,,,
BIO BULGARIA LTD./ Harmonica,Боза От лимец,Einkorn Boza,1l,25.00,3800218252607,Organic,,,
BIO BULGARIA LTD./ Harmonica,Боза от ръж,Rye Boza,1l,25.00,3800218250634,Organic,,,